Image,Codec,Param,BPP,PSNR,SSIM,EncTime,DecTime
kodim12,JPEG,80.0,1.1654459635416667,37.540197350563446,0.9403652676653823,0.0038175471127033234,0.0019216230139136314
kodim12,JPEG,90.0,1.782470703125,39.88382421921156,0.9603541742858758,0.00495182815939188,0.00351595226675272
kodim12,JPEG,95.0,2.6619669596354165,42.17663114748987,0.9740271499224376,0.005641672760248184,0.0028366241604089737
kodim12,BPG,40.0,0.23746744791666666,31.843238808488017,0.831120629960119,0.27920513041317463,0.220003847964108
kodim12,BPG,35.0,0.3837483723958333,34.45994184430018,0.8896250577473599,0.2815634720027447,0.21864501386880875
kodim12,BPG,31.0,0.58685302734375,36.64458980712911,0.924947473972978,0.2972066719084978,0.23303841147571802
kodim12,BPG,27.0,0.9052937825520834,38.95639359529099,0.9505440727169162,0.3318568393588066,0.2374256392940879
kodim12,BPG,23.0,1.3791707356770833,41.229462857401835,0.9677147094911133,0.34265042562037706,0.23356919176876545
kodim12,BPG,19.0,2.0539347330729165,43.464957524214384,0.9793492274033687,0.364037336781621,0.2599206855520606
kodim12,BPG,15.0,2.9336140950520835,45.4748197270456,0.9865109844743593,0.4020180609077215,0.2638399666175246
kodim12,JPEG-XL,5.0,0.34783935546875,33.76769686405457,0.8701129711606104,0.17039356753230095,0.08854480553418398
kodim12,JPEG-XL,4.5,0.38824462890625,34.17006074703507,0.8794865411250496,0.18061789125204086,0.08296162728220224
kodim12,JPEG-XL,3.5,0.4797770182291667,35.11998237443728,0.8989429769568519,0.16319452971220016,0.06836771965026855
kodim12,JPEG-XL,2.8,0.5879923502604166,36.1844872362464,0.9174567611015835,0.1630253428593278,0.06740802247077227
kodim12,JPEG-XL,1.7,0.9080810546875,38.45044433242491,0.9458573046455051,0.1684042140841484,0.08342528343200684
kodim12,JPEG-XL,1.0,1.4267374674479167,40.9748994466559,0.9666008297903593,0.18319227918982506,0.08036982733756304
kodim12,JPEG-XL,0.4,2.8733927408854165,44.871636984404745,0.985120417087115,0.12782544363290071,0.07004908751696348
kodim13,JPEG,10.0,0.5034586588541666,22.797352505283357,0.6664721094317803,0.0031840400770306587,0.001958882436156273
kodim13,JPEG,30.0,1.1055094401041667,25.883171829287054,0.8254004911923225,0.006689595058560371,0.0025607002899050713
kodim13,JPEG,50.0,1.5330607096354167,27.59905875128712,0.874629184427712,0.006354925222694874,0.0029138168320059776
kodim13,JPEG,70.0,2.1017049153645835,29.70141481239031,0.9151089761029647,0.006535563617944717,0.00286177359521389
kodim13,JPEG,80.0,2.6543172200520835,31.645845835973837,0.9410847691259883,0.007315491326153278,0.0029386943206191063
kodim13,JPEG,90.0,3.8253580729166665,35.33128168738497,0.9720957919561494,0.006065987050533295,0.0032891063019633293
kodim13,JPEG,95.0,5.223103841145833,38.704751698202514,0.9871123974346739,0.008003195747733116,0.004520128481090069
kodim13,BPG,40.0,0.7030843098958334,25.6485047824904,0.7778259578678915,0.318407841026783,0.2319699665531516
kodim13,BPG,35.0,1.27947998046875,29.07724917712632,0.8945907298463577,0.36848986707627773,0.2113477699458599
kodim13,BPG,31.0,1.8907267252604167,32.01222361060498,0.9453798770432922,0.37957901880145073,0.22361176181584597
kodim13,BPG,27.0,2.6048583984375,35.010533421511894,0.9720430003215231,0.3804940124973655,0.1988153923302889
kodim13,BPG,23.0,3.39788818359375,37.93049702733382,0.9850601782120799,0.3829787168651819,0.2126793172210455
kodim13,BPG,19.0,4.290059407552083,40.64431646985333,0.9915139386540851,0.41734896786510944,0.2070081913843751
kodim13,BPG,15.0,5.306986490885417,43.05268116705268,0.9947965271582767,0.40926860366016626,0.20885523408651352
kodim13,JPEG-XL,5.0,0.8250732421875,26.32080142911484,0.8031258280869288,0.20064933970570564,0.08452875073999166
kodim13,JPEG-XL,4.5,0.9176228841145834,26.858063398790893,0.8218441546149978,0.2148304283618927,0.07579124439507723
kodim13,JPEG-XL,3.5,1.1720377604166667,28.264465969455976,0.8649511938502052,0.18014967162162066,0.0798304183408618
kodim13,JPEG-XL,2.8,1.42694091796875,29.54793457066897,0.8984375471886773,0.1867270739749074,0.0979515565559268
kodim13,JPEG-XL,1.7,2.1484578450520835,32.71011781198628,0.9528477214176698,0.22571619506925344,0.08670380059629679
kodim13,JPEG-XL,1.0,3.0178426106770835,35.69982948455312,0.9765942793646611,0.20620601437985897,0.08158920332789421
kodim13,JPEG-XL,0.4,4.692342122395833,39.68627546250432,0.9903348663642758,0.1696405028924346,0.10371599439531565
kodim14,JPEG,10.0,0.3772176106770833,25.16773939880195,0.6941847519364743,0.002765968441963196,0.001955699175596237
kodim14,JPEG,30.0,0.8267618815104166,28.726629752445593,0.8440426993900121,0.003588913008570671,0.0026940377429127693
kodim14,JPEG,50.0,1.1468709309895833,30.28882268277666,0.8856061888001224,0.0033006109297275543,0.0019821329042315483
kodim14,JPEG,70.0,1.5634562174479167,31.99677204686498,0.9180480661254334,0.004250642843544483,0.002610066905617714
kodim14,JPEG,80.0,1.97015380859375,33.47249959029314,0.938266098381213,0.004811073653399944,0.00238772202283144
kodim14,JPEG,90.0,2.90643310546875,36.30527262244202,0.9649766655262906,0.005319841206073761,0.002788737416267395
kodim14,JPEG,95.0,4.126790364583333,38.977075920036086,0.9810927219181745,0.008262025192379951,0.0038201604038476944
kodim14,BPG,40.0,0.433837890625,27.488256222604925,0.7768668327957088,0.2959273587912321,0.20610101986676455
kodim14,BPG,35.0,0.7782999674479166,30.626697011771103,0.8781722549193415,0.312771949917078,0.19927612133324146
kodim14,BPG,31.0,1.1821492513020833,33.26814630934351,0.9285640790547491,0.32986782118678093,0.20515376050025225
kodim14,BPG,27.0,1.7264811197916667,36.07787545662508,0.9598294696743975,0.36368810944259167,0.2150078071281314
kodim14,BPG,23.0,2.4133504231770835,38.865673972764625,0.9775503381657762,0.3888010922819376,0.21633575856685638
kodim14,BPG,19.0,3.2322794596354165,41.599176737286065,0.9871337031362165,0.39386714808642864,0.22310868930071592
kodim14,BPG,15.0,4.196390787760417,43.99869492102561,0.9921250007495885,0.39119882974773645,0.21203708369284868
kodim14,JPEG-XL,5.0,0.6268107096354166,28.96696229230986,0.831413521883111,0.20520400442183018,0.09106605034321547
kodim14,JPEG-XL,4.5,0.6983846028645834,29.422467820814013,0.8459468739877937,0.1827994640916586,0.0845272159203887
kodim14,JPEG-XL,3.5,0.88006591796875,30.608992603149904,0.8779468469486348,0.17345198057591915,0.0774413114413619
kodim14,JPEG-XL,2.8,1.0849405924479167,31.67535248075666,0.9033435967147613,0.1604457926005125,0.07427285984158516
kodim14,JPEG-XL,1.7,1.6464029947916667,34.13788880134402,0.9445289760662062,0.16633957903832197,0.07913317065685987
kodim14,JPEG-XL,1.0,2.3882039388020835,36.59674742887902,0.9682055783132899,0.1800852259621024,0.08422920852899551
kodim14,JPEG-XL,0.4,4.003458658854167,40.27759144414124,0.9849671085899109,0.1707806894555688,0.07179235201328993
kodim15,JPEG,10.0,0.2589518229166667,27.822819295391422,0.7478064660034501,0.005398518405854702,0.002260703593492508
kodim15,JPEG,30.0,0.4991251627604167,31.52722619081817,0.8569937035933209,0.0057541439309716225,0.0022662384435534477
kodim15,JPEG,50.0,0.6911417643229166,33.069387828039694,0.8902069340350954,0.005530042573809624,0.0017124377191066742
kodim15,JPEG,70.0,0.9596354166666666,34.722905389271624,0.9166031406183769,0.003944452852010727,0.0021946700289845467
kodim15,JPEG,80.0,1.232177734375,35.992267278300396,0.9329906139781601,0.0043397583067417145,0.0020892759785056114
kodim15,JPEG,90.0,1.8995564778645833,38.44008698584823,0.9559106452781916,0.004164973273873329,0.002672627568244934
kodim15,JPEG,95.0,2.8224690755208335,40.756339319146875,0.9717042759694617,0.005351475439965725,0.0027364185079932213
kodim15,BPG,40.0,0.2568562825520833,30.65466813478878,0.8289689953183452,0.28238408360630274,0.1800861982628703
kodim15,BPG,35.0,0.4216105143229167,33.2551553681149,0.8852598871846263,0.28713297564536333,0.19218755513429642
kodim15,BPG,31.0,0.6451416015625,35.60789083627413,0.9219931386914962,0.305695160292089,0.19526135735213757
kodim15,BPG,27.0,0.9890340169270834,38.03685756958916,0.948375312334476,0.3270794125273824,0.18760996032506227
kodim15,BPG,23.0,1.4761555989583333,40.450061965391264,0.9661868433865607,0.3098362646996975,0.21877050958573818
kodim15,BPG,19.0,2.1561279296875,42.80501207650585,0.9781670871710254,0.37527765333652496,0.22648845706135035
kodim15,BPG,15.0,3.0394490559895835,44.94718150702877,0.9857246431236591,0.40158780198544264,0.22944965586066246
kodim15,JPEG-XL,5.0,0.3617757161458333,31.983201669441122,0.8609725943300592,0.19910409208387136,0.08132714964449406
kodim15,JPEG-XL,4.5,0.4015096028645833,32.36104630703086,0.8687656742673742,0.24349323939532042,0.07150283828377724
kodim15,JPEG-XL,3.5,0.4897664388020833,33.23632216621024,0.8854422297111263,0.21759300120174885,0.08554529678076506
kodim15,JPEG-XL,2.8,0.60357666015625,34.243917742621655,0.903093760851378,0.22824929933995008,0.07605644501745701
kodim15,JPEG-XL,1.7,0.9359130859375,36.40619253239866,0.9331500987387132,0.1867688288912177,0.08164705708622932
kodim15,JPEG-XL,1.0,1.47039794921875,39.10556091720024,0.9589744456812394,0.20269571244716644,0.0884663499891758
kodim15,JPEG-XL,0.4,2.8302205403645835,43.0397063287852,0.9808477987687613,0.1745628323405981,0.07544682174921036
kodim16,JPEG,10.0,0.2655436197916667,27.68532065852808,0.7317020044840165,0.003214058466255665,0.0022466834634542465
kodim16,JPEG,30.0,0.5585530598958334,31.75018552883371,0.8674488054421042,0.005969411693513393,0.0021331319585442543
kodim16,JPEG,50.0,0.7748819986979166,33.44756199856771,0.9047130008616114,0.00327469315379858,0.0016673598438501358
kodim16,JPEG,70.0,1.055419921875,35.203728344020824,0.9318008295610557,0.0033888695761561394,0.0023887408897280693
kodim16,JPEG,80.0,1.33367919921875,36.65229044500451,0.947638152039363,0.006671207025647163,0.0019879648461937904
kodim16,JPEG,90.0,2.0115559895833335,39.399096377080895,0.9677892326978411,0.0075721461325883865,0.004813006147742271
kodim16,JPEG,95.0,2.9590250651041665,42.179201992288604,0.9800169766719394,0.005320634692907333,0.0029442524537444115
kodim16,BPG,40.0,0.30145263671875,30.96280534557007,0.8346868469711372,0.26997729297727346,0.19935283437371254
kodim16,BPG,35.0,0.5164998372395834,33.741775914426874,0.9029303229729893,0.3057542620226741,0.21509206108748913
kodim16,BPG,31.0,0.7850341796875,36.2102957455329,0.9389185761951317,0.31932528875768185,0.21864313818514347
kodim16,BPG,27.0,1.15350341796875,38.71985073052957,0.9616397701256348,0.34122181963175535,0.22992876078933477
kodim16,BPG,23.0,1.6536661783854167,41.14803410655856,0.975110871530014,0.3373342975974083,0.22690310887992382
kodim16,BPG,19.0,2.3363037109375,43.43662830873637,0.983553411663379,0.3691625026986003,0.24106029234826565
kodim16,BPG,15.0,3.2015380859375,45.44721371637096,0.9891232202726353,0.373061815276742,0.23403115570545197
kodim16,JPEG-XL,5.0,0.3855997721354167,32.3074763950474,0.8713090669753617,0.15327027346938848,0.0862151412293315
kodim16,JPEG-XL,4.5,0.4274088541666667,32.672921475344026,0.8813938967306431,0.194660316221416,0.08411151077598333
kodim16,JPEG-XL,3.5,0.5351765950520834,33.78410463897574,0.9044340455589511,0.18750212248414755,0.06661480665206909
kodim16,JPEG-XL,2.8,0.66558837890625,34.94240670370449,0.924108142339303,0.19877327140420675,0.07575684878975153
kodim16,JPEG-XL,1.7,1.0622965494791667,37.81708474026472,0.9566232525228506,0.20545349549502134,0.07307167444378138
kodim16,JPEG-XL,1.0,1.6144612630208333,40.7362689677852,0.9752153666253397,0.15816166158765554,0.07046387903392315
kodim16,JPEG-XL,0.4,2.9633382161458335,44.65093754010539,0.9884234353283626,0.15684469230473042,0.06663167756050825
kodim17,JPEG,10.0,0.28839111328125,27.982943260840784,0.7746133993108234,0.005306035280227661,0.0028077419847249985
kodim17,JPEG,30.0,0.5628662109375,31.97135367151639,0.8893796174442082,0.00356233399361372,0.002919069491326809
kodim17,JPEG,50.0,0.7665812174479166,33.69236818094023,0.9184706578098775,0.004218746908009052,0.001831606961786747
kodim17,JPEG,70.0,1.0485432942708333,35.38134089235869,0.9383973418406044,0.0040959641337394714,0.0021600862964987755
kodim17,JPEG,80.0,1.3319498697916667,36.73349159626712,0.9501707004714662,0.004297802224755287,0.001990986056625843
kodim17,JPEG,90.0,2.0185953776041665,39.18358545087573,0.966182301668454,0.007101517170667648,0.004248667508363724
kodim17,JPEG,95.0,2.99493408203125,41.483335898418055,0.977426133719621,0.00570039264857769,0.003840138204395771
kodim17,BPG,40.0,0.29998779296875,31.04327662102137,0.8547565024957876,0.27734477538615465,0.20079421624541283
kodim17,BPG,35.0,0.4738972981770833,33.70412548666149,0.9077763933922762,0.28588901087641716,0.2181968716904521
kodim17,BPG,31.0,0.68719482421875,35.874181741153905,0.936084593534361,0.29965602699667215,0.2051459914073348
kodim17,BPG,27.0,1.0119222005208333,38.16272897446432,0.9559179634231233,0.33882493060082197,0.24194861017167568
kodim17,BPG,23.0,1.5154825846354167,40.450191962758396,0.9700771844779953,0.3594743628054857,0.2588139260187745
kodim17,BPG,19.0,2.2402750651041665,42.83327318880833,0.9810762343030973,0.40906316693872213,0.2557901507243514
kodim17,BPG,15.0,3.1457926432291665,44.96390370803127,0.9880492224376999,0.429525513201952,0.2617386244237423
kodim17,JPEG-XL,5.0,0.43402099609375,32.87296595933474,0.9002231024358996,0.14898416120558977,0.07640085648745298
kodim17,JPEG-XL,4.5,0.4783121744791667,33.28824448977423,0.9076393002164086,0.17878489568829536,0.10376342851668596
kodim17,JPEG-XL,3.5,0.5834147135416666,34.3810208852818,0.9223840656289101,0.16859260387718678,0.08267602510750294
kodim17,JPEG-XL,2.8,0.7145589192708334,35.473667463861105,0.9356702349024748,0.18145471345633268,0.0692094573751092
kodim17,JPEG-XL,1.7,1.0636393229166667,37.65067339376033,0.9563380014911321,0.16055736038833857,0.0899588419124484
kodim17,JPEG-XL,1.0,1.6132405598958333,39.92102696067348,0.9712979767079499,0.19699677731841803,0.07636889908462763
kodim17,JPEG-XL,0.4,3.0602213541666665,43.445035721179366,0.985686858788608,0.1699444567784667,0.07928751409053802
kodim18,JPEG,10.0,0.3756306966145833,25.1978121230561,0.7134881823062709,0.0028310930356383324,0.002077934332191944
kodim18,JPEG,30.0,0.7958780924479166,28.60172633400189,0.8453507378364762,0.004109359346330166,0.002320295199751854
kodim18,JPEG,50.0,1.10455322265625,30.28585744981021,0.8836473356671584,0.0037820804864168167,0.0022767242044210434
kodim18,JPEG,70.0,1.5243733723958333,32.086249265946364,0.9137395761954042,0.006626664660871029,0.0027198530733585358
kodim18,JPEG,80.0,1.939697265625,33.61838401065094,0.9325245755022854,0.004413595423102379,0.00260980986058712
kodim18,JPEG,90.0,2.8708699544270835,36.35046032538871,0.9574783482150101,0.007779600098729134,0.0031160684302449226
kodim18,JPEG,95.0,4.134297688802083,38.99513359873923,0.9747979940290006,0.006430758163332939,0.004052582196891308
kodim18,BPG,40.0,0.4683837890625,27.730360865333054,0.7989466311978802,0.2963207419961691,0.19985345751047134
kodim18,BPG,35.0,0.8111775716145834,30.72120932511515,0.8792516271653374,0.3225401109084487,0.21069332864135504
kodim18,BPG,31.0,1.2092081705729167,33.2649483013861,0.9207479720310682,0.3529958017170429,0.20219460502266884
kodim18,BPG,27.0,1.7834879557291667,35.85817381135876,0.950036573579669,0.4047046471387148,0.2167132394388318
kodim18,BPG,23.0,2.5442708333333335,38.547866366816564,0.971120610174174,0.39152157958596945,0.21642944496124983
kodim18,BPG,19.0,3.4414876302083335,41.18834214066624,0.9833375854501921,0.4024772634729743,0.2158604608848691
kodim18,BPG,15.0,4.503763834635417,43.54377977290886,0.9896602904118287,0.46365165803581476,0.21188811212778091
kodim18,JPEG-XL,5.0,0.6010335286458334,29.00449472363483,0.8409985459100419,0.1652745632454753,0.09049656242132187
kodim18,JPEG-XL,4.5,0.66259765625,29.438060217093117,0.8539911305276401,0.1819185223430395,0.08621199429035187
kodim18,JPEG-XL,3.5,0.8255818684895834,30.54984014258168,0.8786327403658808,0.17862432450056076,0.07964708935469389
kodim18,JPEG-XL,2.8,1.0166422526041667,31.717412400178194,0.9013258682858986,0.1764733213931322,0.07201838120818138
kodim18,JPEG-XL,1.7,1.5565592447916667,34.03085451890439,0.9368303865929688,0.19548588059842587,0.0825895955786109
kodim18,JPEG-XL,1.0,2.3305867513020835,36.485316650410816,0.9620245047932569,0.17763931024819613,0.0878244498744607
kodim18,JPEG-XL,0.4,4.065531412760417,40.29587811485939,0.9842058367333256,0.1364593245089054,0.08010170422494411
kodim19,JPEG,10.0,0.3100992838541667,26.84542264746563,0.7426017297064959,0.0029062647372484207,0.0019295001402497292
kodim19,JPEG,30.0,0.6289469401041666,30.692023650377852,0.8638212533963694,0.002956288866698742,0.0021788207814097404
kodim19,JPEG,50.0,0.8653971354166666,32.37151390711721,0.8974537322670516,0.006162778474390507,0.0018831472843885422
kodim19,JPEG,70.0,1.1845703125,34.03655541449488,0.9229746793101704,0.0038314377889037132,0.0024529313668608665
kodim19,JPEG,80.0,1.5175984700520833,35.44760331073488,0.9395915278075601,0.004031524993479252,0.002215621992945671
kodim19,JPEG,90.0,2.3099772135416665,38.21748224120727,0.9622148602009015,0.004248860292136669,0.002907469868659973
kodim19,JPEG,95.0,3.3741048177083335,41.004335616895126,0.9761403389412627,0.007559529505670071,0.00302223302423954
kodim19,BPG,40.0,0.31640625,29.758579446918105,0.8210445372197167,0.2825436722487211,0.2178499437868595
kodim19,BPG,35.0,0.5452473958333334,32.4704677720099,0.8931923149159514,0.31886230409145355,0.2551102889701724
kodim19,BPG,31.0,0.8333740234375,34.88044464363077,0.9297794333181754,0.3334821127355099,0.24337969440966845
kodim19,BPG,27.0,1.2448527018229167,37.33730378760428,0.9533354062221303,0.38679330609738827,0.2493084715679288
kodim19,BPG,23.0,1.8458658854166667,39.82683641209157,0.969407718267199,0.3508872911334038,0.259018880315125
kodim19,BPG,19.0,2.618896484375,42.24530844503734,0.9810816712365829,0.402748110704124,0.24067504331469536
kodim19,BPG,15.0,3.56036376953125,44.429576977120846,0.9878748038828778,0.4388320306316018,0.24087889399379492
kodim19,JPEG-XL,5.0,0.4350789388020833,31.23540522329481,0.8612221822030479,0.1535312607884407,0.07241611368954182
kodim19,JPEG-XL,4.5,0.4792683919270833,31.605236268977205,0.8711138891003039,0.1982673965394497,0.08211966417729855
kodim19,JPEG-XL,3.5,0.5901692708333334,32.62211215265656,0.8924094896625885,0.1716912528499961,0.07889821473509073
kodim19,JPEG-XL,2.8,0.7290445963541666,33.58922933291473,0.9123202458581742,0.161068475805223,0.07413172256201506
kodim19,JPEG-XL,1.7,1.1550699869791667,36.10638703734991,0.946333584708941,0.18373517878353596,0.08921562321484089
kodim19,JPEG-XL,1.0,1.8051350911458333,38.87505181372786,0.9684958660759375,0.16665921173989773,0.08817883767187595
kodim19,JPEG-XL,0.4,3.44952392578125,42.82931460302608,0.9862630360605394,0.157256537117064,0.08348400704562664
kodim20,JPEG,10.0,0.2578125,28.272327241564398,0.8127828217886508,0.005367686040699482,0.0018400000408291817
kodim20,JPEG,30.0,0.4676310221354167,31.95991566383444,0.8900428205528567,0.00521423202008009,0.001979207620024681
kodim20,JPEG,50.0,0.62060546875,33.5334270300025,0.9124689100268853,0.0046426113694906235,0.0017075324431061745
kodim20,JPEG,70.0,0.8363037109375,35.17045367743778,0.9305738691086463,0.0039003631100058556,0.0021920762956142426
kodim20,JPEG,80.0,1.0565185546875,36.522823332888,0.9425866705001386,0.006316117011010647,0.001985308714210987
kodim20,JPEG,90.0,1.5994059244791667,38.98026185852671,0.9594014675405482,0.004449648782610893,0.002561379224061966
kodim20,JPEG,95.0,2.3740437825520835,41.241427314873214,0.9706931589544117,0.006502061150968075,0.0028049740940332413
kodim20,BPG,40.0,0.2536214192708333,31.184160899305546,0.8653784474525713,0.29371117427945137,0.16651310864835978
kodim20,BPG,35.0,0.4024251302083333,33.951589084181485,0.9133753983616885,0.29821661207824945,0.16046641115099192
kodim20,BPG,31.0,0.59173583984375,36.32716968951337,0.9388335591608475,0.2841933136805892,0.16093154158443213
kodim20,BPG,27.0,0.8555094401041666,38.6579859348426,0.9548006027405446,0.3036751374602318,0.17003463301807642
kodim20,BPG,23.0,1.2353312174479167,40.83856043881228,0.9661968494358261,0.31176501605659723,0.1797084780409932
kodim20,BPG,19.0,1.7620442708333333,42.864384770439855,0.9756247189065371,0.36068608425557613,0.19075396843254566
kodim20,BPG,15.0,2.5382080078125,44.91693334638249,0.9843340691151584,0.37678192276507616,0.21649703942239285
kodim20,JPEG-XL,5.0,0.3438313802083333,32.88989388222907,0.8928902362331361,0.2261210661381483,0.07366392482072115
kodim20,JPEG-XL,4.5,0.37628173828125,33.25048497117617,0.8993654184903379,0.20297676511108875,0.06929397396743298
kodim20,JPEG-XL,3.5,0.4586181640625,34.17707092292347,0.9125280367827523,0.1987496353685856,0.07888439390808344
kodim20,JPEG-XL,2.8,0.5508626302083334,35.14488498449831,0.9247497854290175,0.21965662017464638,0.07262627594172955
kodim20,JPEG-XL,1.7,0.8425699869791666,37.50583280754485,0.947976104651039,0.2158703040331602,0.06584965717047453
kodim20,JPEG-XL,1.0,1.2601114908854167,39.82990700157505,0.9625042925134059,0.2005971595644951,0.07308610156178474
kodim20,JPEG-XL,0.4,2.3141886393229165,42.96604465328795,0.9770940842497797,0.16409931425005198,0.07660567294806242
kodim21,JPEG,10.0,0.3354695638020833,26.1448229239725,0.7841350129735895,0.003314591944217682,0.00179964117705822
kodim21,JPEG,30.0,0.6465047200520834,29.84980303048578,0.8796588885001079,0.005777538754045963,0.0020252522081136703
kodim21,JPEG,50.0,0.8723551432291666,31.465512183475855,0.9062272501952385,0.008614162914454937,0.0018114261329174042
kodim21,JPEG,70.0,1.1980183919270833,33.23971928343412,0.9270314408007029,0.003577624447643757,0.002364746294915676
kodim21,JPEG,80.0,1.53826904296875,34.81250881013545,0.9406355088001002,0.003875955007970333,0.002109181135892868
kodim21,JPEG,90.0,2.3531901041666665,37.763639100531684,0.9589757368519812,0.007948748767375946,0.00298473984003067
kodim21,JPEG,95.0,3.4394327799479165,40.48673946818701,0.9716871881312183,0.007816466502845287,0.003030438907444477
kodim21,BPG,40.0,0.3855997721354167,28.84255247754566,0.852255512567535,0.2992860395461321,0.1874174950644374
kodim21,BPG,35.0,0.6353352864583334,31.88691694762361,0.9045229824218319,0.3144405037164688,0.20484246872365475
kodim21,BPG,31.0,0.9255167643229166,34.44813087219063,0.9313373717796366,0.31270408164709806,0.1940597491338849
kodim21,BPG,27.0,1.34173583984375,37.019834680564195,0.9495013381470795,0.3341573793441057,0.2427829848602414
kodim21,BPG,23.0,1.9668782552083333,39.532896518606876,0.966241658104933,0.38653850089758635,0.2399252587929368
kodim21,BPG,19.0,2.7857666015625,42.09376813703721,0.9795037985911664,0.3790774215012789,0.2310271868482232
kodim21,BPG,15.0,3.7700398763020835,44.3284506696408,0.986998476018932,0.4391946094110608,0.23742195591330528
kodim21,JPEG-XL,5.0,0.4604899088541667,30.067954635963652,0.8815893462250181,0.17301484383642673,0.07964227441698313
kodim21,JPEG-XL,4.5,0.5117594401041666,30.51761906544543,0.889126587204952,0.17611568700522184,0.07204198464751244
kodim21,JPEG-XL,3.5,0.6446126302083334,31.832993578875563,0.9082761572259983,0.18613226804882288,0.0778856510296464
kodim21,JPEG-XL,2.8,0.8020222981770834,33.178721916005934,0.9237309916401406,0.15321919787675142,0.07586963847279549
kodim21,JPEG-XL,1.7,1.2319132486979167,35.999523665695655,0.9478856061986519,0.15111808758229017,0.07801316492259502
kodim21,JPEG-XL,1.0,1.8463338216145833,38.69604732865228,0.9648425836870153,0.21594193391501904,0.07699226215481758
kodim21,JPEG-XL,0.4,3.4263916015625,42.69088373686719,0.9844786268729608,0.18843726441264153,0.09130117855966091
kodim22,JPEG,10.0,0.2940877278645833,26.732464532918947,0.6992747051505418,0.0032835034653544426,0.0020697135478258133
kodim22,JPEG,30.0,0.6350504557291666,30.217899979658775,0.8365421570913977,0.003507189452648163,0.0023314952850341797
kodim22,JPEG,50.0,0.8905436197916666,31.723256359628866,0.8771478569436194,0.0037660952657461166,0.001940748654305935
kodim22,JPEG,70.0,1.24310302734375,33.266512417304014,0.9080716115305837,0.0038120346143841743,0.0024381252005696297
kodim22,JPEG,80.0,1.5951131184895833,34.58394118897641,0.9277367266386368,0.005947737954556942,0.0021995827555656433
kodim22,JPEG,90.0,2.42193603515625,37.048216775371976,0.9538249027045144,0.004290012642741203,0.0029864413663744926
kodim22,JPEG,95.0,3.525390625,39.4809970032966,0.970944256419894,0.005079931579530239,0.00309545174241066
kodim22,BPG,40.0,0.3452962239583333,28.967923016187992,0.7775554023794986,0.27906698640435934,0.23647847026586533
kodim22,BPG,35.0,0.61871337890625,31.725140844438307,0.8667454038422022,0.30683417338877916,0.20451649371534586
kodim22,BPG,31.0,0.96026611328125,34.176560330506604,0.9140467534251306,0.3121593948453665,0.21814537327736616
kodim22,BPG,27.0,1.4449462890625,36.70487428543383,0.9447966358812034,0.378554685972631,0.20898159313946962
kodim22,BPG,23.0,2.1095377604166665,39.268947194285,0.965862553869122,0.3940627137199044,0.2260762108489871
kodim22,BPG,19.0,2.95233154296875,41.76595086677392,0.9794320666178372,0.3862343104556203,0.23884855397045612
kodim22,BPG,15.0,3.97198486328125,43.990213981586294,0.987023244787932,0.44137502275407314,0.22255752608180046
kodim22,JPEG-XL,5.0,0.4940388997395833,30.659946099747785,0.8349853380778121,0.18545154482126236,0.08016259502619505
kodim22,JPEG-XL,4.5,0.5517781575520834,31.04827712511745,0.8477183146088186,0.19835653342306614,0.08083687163889408
kodim22,JPEG-XL,3.5,0.6853841145833334,31.972632525909084,0.8733957418724302,0.17214703932404518,0.08381962776184082
kodim22,JPEG-XL,2.8,0.85150146484375,33.004049637609484,0.8965196600198434,0.20098671317100525,0.07564433664083481
kodim22,JPEG-XL,1.7,1.3494873046875,35.30369610756948,0.9348938375337529,0.1793079674243927,0.08839497622102499
kodim22,JPEG-XL,1.0,2.0832316080729165,37.92749046027883,0.9610767883158919,0.19899098109453917,0.07832149975001812
kodim22,JPEG-XL,0.4,3.837158203125,42.07110260284167,0.9840044576893247,0.14067139197140932,0.07846521586179733
kodim23,JPEG,10.0,0.23677571614583334,28.873424342738208,0.7940274191015623,0.00542907789349556,0.003040377050638199
kodim23,JPEG,30.0,0.4195149739583333,33.382906636472995,0.893548578652589,0.0029260311275720596,0.0017942283302545547
kodim23,JPEG,50.0,0.5646565755208334,35.07526928084944,0.9188893353054514,0.003285665065050125,0.001727977767586708
kodim23,JPEG,70.0,0.769287109375,36.62990656990876,0.9369365947245841,0.003773867152631283,0.0024886084720492363
kodim23,JPEG,80.0,0.9919637044270834,37.7856936426702,0.9472717026043673,0.007940281182527542,0.002037458121776581
kodim23,JPEG,90.0,1.5732625325520833,39.64109337306077,0.9609035368170242,0.004477187991142273,0.0024795113131403923
kodim23,JPEG,95.0,2.4015909830729165,41.27728647977509,0.9712720784311181,0.005274500697851181,0.0024945996701717377
kodim23,BPG,40.0,0.23067220052083334,32.078430168566,0.8743982909769238,0.2852041758596897,0.24764280579984188
kodim23,BPG,35.0,0.3296101888020833,34.787770138459294,0.9119202416440032,0.3055176502093673,0.2534958506003022
kodim23,BPG,31.0,0.4598388671875,36.910812346827825,0.9337641497086699,0.3239676607772708,0.2605707040056586
kodim23,BPG,27.0,0.6686197916666666,38.96695184840085,0.9497798054732153,0.32248080149292946,0.2534424690529704
kodim23,BPG,23.0,1.06207275390625,40.92621586944973,0.96297171549391,0.35560409538447857,0.27563448157161474
